,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
274,274,2019/09/07,高知,雨,11,AB混合,,8,7,7,68.4,8.0,5,多田羅誠,52,ダ1400,不,-8.0,1:32.1,1.0,40.0,7-7-7-7,0.0-40.4,40.0,527(+10),,,キモンダッシュ,7.0,7,4976.5,49.272277227722775,1.195049504950495,62.17821782178218,,0.5667686034658511
275,275,2019/09/23,高知,晴,11,安徳水特別,,9,7,8,140.8,9.0,6,倉兼育康,56,ダ1400,不,-17.0,1:31.3,1.2,40.0,9-9-9-9,0.0-40.3,38.7,480(+1),,,ピークトラム,0.0,8,903.5,18.07,1.392,45.26,40.07000000000001,0.5061224489795918
276,276,2019/09/23,高知,晴,10,ヨアソビ、永遠に特別,,9,1,1,2.8,1.0,4,永森大智,56,ダ1400,不,-17.0,1:31.3,0.7,40.0,6-6-5-6,0.0-39.5,39.6,518(-1),,,ミスタービン,9.0,9,630.5,23.35185185185185,1.4111111111111112,39.18518518518518,40.13333333333333,0.5625
277,277,2019/09/22,高知,雨,10,夜さ恋&高知に恋特別,,11,7,9,221.4,11.0,7,石本純也,56,ダ1600,不,-12.0,1:47.1,1.3,38.0,11-11-11-7,0.0-40.4,39.9,494(-1),,,ビッグリバティ,0.0,10,3246.0,43.28,1.0626666666666664,61.093333333333334,38.48533333333332,0.5880281690140845
278,278,2019/09/22,高知,雨,8,Aー3,,8,4,4,48.3,8.0,8.0,嬉勝則,56,ダ1600,不,-11.0,1:49.6,5.4,8.0,2-5-6-8,0.0-40.8,44.7,495(-2),,,クレスタラン,0.0,11.0,1116.6000000000001,12.688636363636364,1.2284090909090908,48.02272727272727,40.16477272727272,0.5614457831325301
279,279,2019/09/23,高知,晴,7,Bー2,,11,8,10,48.4,8.0,8,倉兼育康,56,ダ1400,不,-17.0,1:33.0,3.5,21.0,4-3-4-7,0.0-39.0,42.2,522(+8),,,ペガッソ,0.0,12,3564.5,64.80909090909091,0.8472727272727274,63.29090909090909,39.37090909090909,0.6125984251968504
280,280,2019/09/23,高知,晴,9,C1イC2イ混合,,12,6,7,3.4,2.0,7,西川敏弘,55,ダ1300,不,-17,1:24.5,1.4,41,4-4-3-6,0.0-39.3,40.4,463(0),,,マグマ,0.0,1,1394.8999999999999,15.851136363636362,0.8443181818181817,56.61363636363637,39.10227272727272,0.5949632738719832
281,281,2019/07/27,2新潟1,曇,10,苗場特別(2勝クラス),,15,4,7,235.1,15.0,15,菊沢一樹,54,ダ1800,良,0,1:56.3,4.3,65,6-6-5-10,35.3-38.2,41.8,486(+2),,,ジェミニズ,0.0,2,6742.900000000001,182.24054054054056,0.5081081081081082,85.21621621621621,35.63783783783786,0.618
282,282,2019/09/23,高知,晴,8,C2ロ,,12,8,11,35.9,7.0,4,木村直輝,53,ダ1300,不,-17,1:23.9,1.7,48,5-5-5-3,0.0-39.6,40.3,475(0),,,アースグロウ,2.7,3,371.2,7.2784313725490195,1.3705882352941174,56.745098039215684,38.99803921568628,0.44276094276094274
283,283,2019/09/15,高知,晴,11,白露特別,,12,4,4,140.3,10.0,12,郷間勇太,54,ダ1300,稍,-4,1:28.2,3.3,9,9-9-9-11,0.0-40.4,41.9,441(+3),,,フォンス,0.0,4,226.00000000000006,6.10810810810811,1.2729729729729733,35.21621621621622,40.075675675675676,0.6271186440677966
284,284,2019/08/31,高知,曇,4,C3ー2,,11,8,10,3.8,2.0,1,妹尾浩一,54,ダ1300,不,-6,1:25.4,-0.1,41,7-6-2-2,0.0-40.0,39.8,466(-4),,,(ハンゲキノノロシ),30.0,5,201.5,8.06,0.924,37.72,40.60400000000001,0.6770428015564203
285,285,2019/09/15,高知,晴,8,ファミリー35年特別,,8,7,7,3.4,2.0,3,東川公則,56,ダ1300,稍,-4,1:26.6,0.7,28,4-4-4-3,0.0-40.6,40.7,510(+2),,,ドラム,8.0,6,1698.0,42.45,1.4100000000000001,57.725,39.03250000000001,0.5119047619047619
286,286,2019/09/15,高知,晴,11,白露特別,,12,5,5,193.8,11.0,9,上田将司,56,ダ1300,稍,-4.0,1:26.5,1.6,30.0,10-11-8-8,0.0-40.4,40.0,447(+2),,,フォンス,0.0,7,337.59999999999997,3.4804123711340202,1.3020618556701031,27.876288659793815,40.440206185567,0.5918153200419727
287,287,2019/09/23,高知,晴,6,C2ハC3ロ混合,,12,3,3,4.0,1.0,4,赤岡修次,56,ダ1300,不,-17.0,1:24.8,0.5,37.0,5-5-5-3,0.0-40.8,40.3,499(+1),,,デュパルクカズマ,2.7,8,2715.3999999999996,66.22926829268292,1.2682926829268288,43.707317073170735,39.78048780487804,0.5095238095238095
288,288,2019/09/15,高知,晴,12,ファイナルレース,,11,3,3,5.7,3.0,4,多田羅誠,51,ダ1300,稍,-4,1:28.2,1.0,9,10-10-10-8,0.0-43.5,41.4,487(+2),,,ダマデノーチェ,6.0,9,221.4,4.92,1.2911111111111109,27.288888888888888,40.800000000000004,0.5894495412844036
289,289,2019/09/23,高知,晴,7,Bー2,,11,1,1,139.2,11.0,11,林謙佑,56,ダ1400,不,-17,1:33.8,4.3,12,7-7-8-10,0.0-39.0,42.0,486(+4),,,ペガッソ,0.0,10,4831.4,127.14210526315789,1.1210526315789475,71.13157894736842,36.81052631578948,0.6264150943396226
290,290,2019/09/15,高知,晴,12,ファイナルレース,,11,2,2,16.5,6.0,2,東川公則,54,ダ1300,稍,-4.0,1:27.2,0.0,21.0,7-7-7-6,0.0-43.5,41.2,458(-8),,,ダマデノーチェ,14.0,11,535.5,5.25,1.4490196078431379,46.666666666666664,39.79607843137255,0.46704545454545454
291,291,2019/09/15,高知,晴,12,ファイナルレース,,11,1,1,26.1,11.0,3,西森将司,56,ダ1300,稍,-4.0,1:27.7,0.5,15.0,5-5-5-3,0.0-43.5,42.3,460(0),,,ダマデノーチェ,8.0,12,284.09999999999997,5.26111111111111,1.52962962962963,22.35185185185185,41.27222222222222,0.5263157894736842
292,292,2019/09/07,高知,曇,3,3歳ー2,,11,2,2,3.4,2,2,宮川実,54,ダ1300,不,-7,1:26.4,0.7,28,6-6-7-2,0.0-40.3,40.5,430(-5),,,スターオブザナイル,10.5,1,81.0,11.571428571428571,0.9285714285714286,39.714285714285715,39.885714285714286,0.7105263157894737
293,293,2019/09/07,高知,曇,3,3歳ー2,,11,7,9,24.1,5.0,4.0,林謙佑,56,ダ1300,不,-7.0,1:27.1,1.4,19.0,4-5-2-4,0.0-40.3,41.5,458(+3),,,スターオブザナイル,4.5,2.0,60.0,6.0,2.21,11.2,41.96999999999999,0.5384615384615384
294,294,2019/09/07,高知,曇,3,3歳ー2,,11,5,5,3.8,3,3,赤岡修次,54,ダ1300,不,-7,1:27.0,1.3,21,5-4-5-3,0.0-40.3,41.3,455(+1),,,スターオブザナイル,6.0,3,54.0,4.153846153846154,0.9461538461538462,38.92307692307692,39.51538461538462,0.6129032258064516
295,295,2019/09/07,高知,曇,2,3歳ー3,,12,5,6,61.1,6.0,1,郷間勇太,54,ダ1300,不,-7.0,1:26.4,-0.3,28.0,6-5-3-2,0.0-41.7,41.5,493(-2),,,(キャビテーション),30.0,4,65.5,5.038461538461538,1.8923076923076925,2.3076923076923075,41.392307692307696,0.5663716814159292
296,296,2019/09/07,高知,曇,3,3歳ー2,,11,6,7,12.1,4.0,7,永森大智,54,ダ1300,不,-7.0,1:28.8,3.1,-1.0,3-2-2-6,0.0-40.3,43.3,485(+4),,,スターオブザナイル,0.0,5,55.5,4.625,2.0833333333333335,29.583333333333332,40.56666666666666,0.37209302325581395
297,297,2019/09/07,高知,曇,3,3歳ー2,,11,7,8,157.2,10.0,6,上田将司,54,ダ1300,不,-7.0,1:28.1,2.4,7.0,10-8-8-7,0.0-40.3,41.7,393(-2),,,スターオブザナイル,0.0,6,46.1,1.844,2.012,-4.48,41.431999999999995,0.4511627906976744
298,298,2019/09/07,高知,曇,3,3歳ー2,,11,3,3,79.2,9,9,西森将司,56,ダ1300,不,-7,1:29.7,4.0,-12,11-11-11-11,0.0-40.3,41.9,425(-1),,,スターオブザナイル,0.0,7,68.5,2.8541666666666665,2.3999999999999995,-0.2916666666666667,41.2,0.3627906976744186
299,299,2019/09/15,高知,晴,2,C3イ,,12,1,1,157.5,12,9,塚本雄大,53,ダ1300,稍,-4,1:32.0,4.9,-37,12-12-12-11,0.0-40.9,42.8,410(-5),,,スズハヤトウー,0.0,8,60.0,5.0,3.3250000000000006,-12.083333333333334,41.474999999999994,0.2543859649122807
300,300,2019/08/24,高知,曇,2,3歳ー3,,10,3,3,95.3,7.0,5,東川公則,54,ダ1400,不,-23,1:32.9,2.0,16,3-2-2-6,0.0-40.1,41.8,452(0),,,ディーズマヌーバー,3.0,9,36.0,4.5,4.3375,-15.875,43.1,0.3048780487804878
301,301,2019/09/07,高知,曇,3,3歳ー2,,11,6,6,70.5,8.0,10.0,佐原秀泰,54,ダ1300,不,-7.0,1:32.3,6.6,-43.0,1-1-1-8,0.0-40.3,46.9,406(-1),,,スターオブザナイル,0.0,10.0,69.0,2.5555555555555554,3.7111111111111112,-22.925925925925927,43.570370370370384,0.2556053811659193
302,302,2019/08/30,船橋,曇,4,C2二　三,,12,5,5,14.2,6.0,1.0,藤本現暉,56.0,ダ1200,不,-2,1:15.8,-0.4,52,11-10-8,35.7-40.1,38.4,465(+8),,,(アナザードア),100.0,1.0,769.5,27.482142857142858,1.0499999999999998,51.535714285714285,39.62857142857142,0.6037151702786377
303,303,2019/08/30,船橋,曇,8,じゃんけんに勝ってビ,,12,8,12,67.5,9.0,6,岡部誠,54.0,ダ1500,不,-2,1:38.0,1.1,50,5-5-6-6,32.3-39.5,40.0,475(+3),,,モダンブラック,0.0,2,427.40000000000003,13.356250000000001,1.0187499999999998,53.375,39.88437499999999,0.5650887573964497
304,304,2019/09/02,船橋,晴,3,C2四　五六　ア,,9,8,8,13.9,7.0,3,藤本現暉,54.0,ダ1500,稍,-1,1:38.7,0.3,44,4-4-4-4,31.7-41.0,40.9,485(+3),,,ウインウェルス,25.0,3,566.6,14.910526315789474,0.9473684210526317,48.36842105263158,39.93684210526316,0.5792207792207792
305,305,2019/05/31,浦和,曇,10,深緑特別,,11,2,2,21.2,7.0,8,和田譲治,56.0,ダ1600,良,-16,1:45.3,0.8,49,10-10-10-10,36.9-40.4,39.7,499(+3),,,プリサイスサンデー,0.0,4,400.29999999999995,11.119444444444444,1.0805555555555557,49.94444444444444,39.45277777777778,0.5505952380952381
306,306,2019/08/30,船橋,曇,8,じゃんけんに勝ってビ,,12,5,6,69.8,10.0,8,富澤希,54.0,ダ1500,不,-2.0,1:39.3,2.4,36.0,8-8-8-8,32.3-39.5,41.0,445(+6),,,モダンブラック,0.0,5,834.0,15.163636363636364,0.9327272727272731,49.56363636363636,39.88,0.5887681159420289
307,307,2019/08/20,浦和,曇,8,兵庫グルメでお腹いっ,,12,5,6,37.5,7.0,7.0,秋元耕成,54.0,ダ1500,重,-18.0,1:39.7,3.9,31.0,10-10-10-8,30.5-38.6,41.4,457(-2),,,チョリータ,0.0,6.0,927.0,19.72340425531915,1.4595744680851068,50.8936170212766,40.35531914893616,0.4819734345351044
308,308,2019/05/27,浦和,晴,6,C2三　四,,12,6,7,48.4,9.0,8.0,見越彬央,54.0,ダ1400,良,-17,1:30.5,1.4,56,11-9-10-10,36.8-39.3,38.8,478(+2),,,マグナムパワー,0.0,7.0,366.70000000000005,10.186111111111112,1.277777777777778,52.94444444444444,39.33611111111112,0.5076530612244898
309,309,2019/08/16,浦和,曇,12,あま?いくきくきくき,,12,7,9,51.0,9.0,8,岡田大,54.0,ダ1400,良,-17,1:31.3,2.1,47,3-3-3-4,37.2-39.3,41.1,445(+5),,,イデアドーター,0.0,8,294.7000000000001,8.667647058823533,1.2676470588235293,39.205882352941174,39.9470588235294,0.5333333333333333
310,310,2019/08/30,船橋,曇,4,C2二　三,,12,5,6,36.3,9.0,9,酒井忍,54.0,ダ1200,不,-2.0,1:16.8,1.0,39.0,8-6-5,35.7-40.1,39.8,443(-2),,,マグナスエフェクト,0.0,9,885.5,9.521505376344086,1.3741935483870968,48.13978494623656,39.59677419354838,0.4694694694694695
311,311,2019/08/16,浦和,曇,10,サードニクス特別,,10,4,4,3.6,3.0,3,福原杏,51,ダ1400,良,-17,1:30.1,1.1,60,2-3-3-4,37.4-38.9,39.5,463(0),,,キラキラオーラ,40.0,1,566.5,62.94444444444444,0.7888888888888889,50.666666666666664,39.766666666666666,0.7160493827160493
312,312,2019/08/19,浦和,晴,10,埼葛のおいしいお米「,,12,6,8,4.5,3.0,2,笹川翼,54,ダ1400,良,-16.0,1:29.6,0.0,67.0,3-3-2-1,36.1-39.9,39.4,455(+11),,,ヨシケンモンロー,42.0,2,617.0,51.416666666666664,1.0166666666666666,59.0,38.791666666666664,0.5902777777777778
313,313,2019/08/20,浦和,曇,9,新涼特別,,8,6,6,26.4,5.0,2,橋本直哉,54.0,ダ1500,重,-18.0,1:37.5,0.3,54.0,4-4-5-3,31.8-38.8,38.7,453(+1),,,アンジュリアン,70.0,3,1219.7,24.89183673469388,1.2530612244897958,50.51020408163265,39.78979591836736,0.5604395604395604
314,314,2019/08/19,浦和,晴,10,埼葛のおいしいお米「,,12,3,3,30.9,8.0,3,橋本直哉,56,ダ1400,良,-16,1:30.0,0.4,62,6-6-4-5,36.1-39.9,39.5,506(0),,,ヨシケンモンロー,24.0,4,738.5,19.43421052631579,1.218421052631579,52.078947368421055,39.94736842105262,0.5864661654135338
315,315,2019/07/26,浦和,晴,10,ルビー特別,,10,7,9,2.3,1.0,4,赤岡修次,56,ダ1400,良,-18,1:30.5,0.9,55,2-2-2-3,38.0-38.7,39.6,448(+1),,,エンジェルユー,25.5,5,572.0,27.238095238095237,0.6190476190476191,51.285714285714285,39.97619047619047,0.7801724137931034
316,316,2019/08/29,船橋,曇,9,遊びを、まん中に。よ,,14,1,1,80.4,12.0,9,岡村健司,55.0,ダ1600,重,0,1:47.0,3.3,34,7-5-7-8,38.6-39.0,41.6,404(-5),,,タイセイレオーネ,0.0,6,458.0,24.105263157894736,1.3684210526315792,39.73684210526316,39.91578947368421,0.5898876404494382
317,317,2019/08/31,船橋,晴,9,船橋ラグビークラブ創,,14,3,4,137.4,14.0,6,臼井健太,52,ダ1600,重,-2.0,1:45.2,1.6,50.0,8-8-7-9,37.7-40.2,40.4,446(+2),,,アキロック,0.0,7,1751.0,22.74025974025974,1.399999999999999,59.63636363636363,38.770129870129885,0.46271929824561403
318,318,2019/08/31,船橋,晴,9,船橋ラグビークラブ創,,14,4,6,24.5,8.0,14,山崎誠士,56.0,ダ1600,重,-2,1:47.0,3.4,32,1-1-1-3,37.7-40.2,43.6,550(+13),,,アキロック,0.0,8,780.2999999999998,16.963043478260865,1.1673913043478261,48.28260869565217,40.59347826086957,0.593607305936073
319,319,2019/08/16,浦和,曇,10,サードニクス特別,,10,2,2,90.2,8.0,2,笠野雄大,53,ダ1400,良,-17,1:29.7,0.7,64,7-4-4-3,37.4-38.9,38.5,456(+5),,,キラキラオーラ,70.0,9,759.0,17.651162790697676,1.4232558139534885,56.372093023255815,39.13255813953487,0.47107438016528924
320,320,2019/08/25,水沢,曇,2,3歳C2二組,,8,1,1,1.2,1.0,1.0,高松亮,54,ダ1300,重,-5.0,1:24.1,-1.4,40.0,1-1-1-1,0.0-39.2,39.2,434(+8),,,(ドナピコ),30.0,1.0,75.0,7.5,1.07,57.2,37.80999999999999,0.46825396825396826
321,321,2019/09/01,盛岡,曇,4,C2十四組,,9,5,5,1.9,1.0,1.0,坂口裕一,56,ダ1200,良,-12.0,1:14.2,-0.2,50.0,1-1,0.0-37.8,37.8,491(-1),,,(スカイルーク),20.0,2.0,33.0,5.5,1.7,50.0,39.4,0.453125
322,322,2019/08/24,水沢,曇,8,3歳C1五組,,7,3,3,4.9,4.0,2,小林凌,54,ダ1400,重,-10.0,1:30.5,0.1,41.0,5-5-5-5,0.0-39.7,39.2,420(+1),,,ツクバボニート,9.1,3,41.300000000000004,2.7533333333333334,1.68,37.06666666666667,38.49333333333334,0.4411764705882353
323,323,2019/08/31,盛岡,曇,3,C2九組,,8,8,8,23.5,5.0,5,岩本怜,54,ダ1200,良,-12.0,1:15.8,0.7,28.0,4-6,0.0-38.2,38.1,441(-9),,,クロスザオーシャン,1.0,4,37.9,3.79,1.78,32.8,38.82,0.35294117647058826
324,324,2019/08/31,盛岡,晴,4,C2八組,,8,8,8,49.0,7.0,5.0,菅原辰徳,56,ダ1400,良,-12.0,1:30.0,2.3,25.0,5-6,0.0-38.9,40.5,455(-4),,,デンコウエポック,1.0,5.0,48.9,2.3285714285714283,1.3714285714285712,23.857142857142858,39.2047619047619,0.4176470588235294
325,325,2019/08/26,水沢,晴,4,C2,,10,5,5,175.3,9.0,10,山本聡哉,54,ダ850,稍,-2.0,0:54.1,2.1,-5.0,9-10,0.0-36.9,37.3,407(-4),,,リョウノユメ,0.0,6,154.0,1.4951456310679612,1.7446601941747566,21.009708737864077,39.70485436893203,0.3688029020556227
326,326,2019/08/31,盛岡,曇,3,C2九組,,8,5,5,11.1,3.0,3,南郷家全,56,ダ1200,良,-12.0,1:15.7,0.6,29.0,2-2,0.0-38.2,38.7,452(+9),,,クロスザオーシャン,2.8,7,720.0999999999999,10.287142857142856,1.6528571428571432,51.42857142857143,39.892857142857146,0.526395173453997
327,327,2019/06/30,高知,雨,5,C3ー4,,11,7,9,18.6,7.0,8,郷間勇太,54,ダ1300,不,-36,1:25.0,2.1,16,2-2-2-4,0.0-39.9,41.8,442(+2),,,マッスルバローズ,0.0,1,245.2,3.453521126760563,1.4112676056338027,24.112676056338028,41.66760563380282,0.5964653902798233
328,328,2019/06/16,高知,晴,12,ファイナルレース,,12,6,7,5.8,2.0,3,倉兼育康,56,ダ1300,不,-25,1:25.1,0.8,25,2-2-2-2,0.0-40.3,40.9,493(-1),,,プラトロッソ,6.0,2,153.5,6.14,1.372,37.08,40.51200000000001,0.5318352059925093
329,329,2019/07/07,高知,晴,5,C3ホ,,8,2,2,11.4,4.0,4,岡村卓弥,56,ダ1300,重,-10.0,1:27.0,2.0,18.0,2-2-2-4,0.0-39.2,41.1,483(+1),,,フジスパークル,2.4,3,2573.1,34.308,1.2733333333333334,49.21333333333333,39.64533333333334,0.4811083123425693
330,330,2019/06/30,高知,雨,4,高橋光4歳誕生日特別,,10,3,3,58.6,10.0,9.0,濱尚美,50,ダ1300,不,-36.0,1:25.5,2.6,10.0,10-10-10-10,0.0-38.7,38.6,431(0),,,ペイシャベッチン,0.0,4.0,424.0,4.559139784946237,1.963440860215054,21.763440860215052,40.04408602150537,0.4160090191657272
331,331,2019/06/30,高知,雨,10,クチナシ特別,,12,2,2,75.5,11.0,8,塚本雄大,53,ダ1300,不,-36,1:23.5,1.1,34,11-11-11-11,0.0-40.4,37.9,462(+3),,,マイネルトゥラン,0.0,5,481.0,7.758064516129032,0.9935483870967741,51.516129032258064,38.69354838709678,0.5595776772247361
332,332,2019/07/07,高知,晴,7,今夜は七夕!特別,,10,3,3,157.6,10.0,5,濱尚美,51,ダ1300,重,-10,1:26.7,1.2,21,6-6-6-6,0.0-39.9,39.5,473(-4),,,カレンヒップスター,1.8,6,223.60000000000002,3.92280701754386,1.756140350877193,28.80701754385965,39.83157894736842,0.4770992366412214
333,333,2019/07/07,高知,晴,7,今夜は七夕!特別,,10,7,7,14.6,5.0,7,妹尾将充,50,ダ1300,重,-10.0,1:26.8,1.3,20.0,10-10-8-7,0.0-39.9,39.2,466(-2),,,カレンヒップスター,0.0,7,1663.6,15.996153846153845,1.3519230769230768,42.35576923076923,40.22307692307691,0.49068901303538176
334,334,2019/07/07,高知,晴,6,C3ニ,,10,1,1,6.4,5.0,6,妹尾浩一,56,ダ1300,重,-10,1:27.4,1.6,13,4-3-5-6,0.0-40.3,41.4,450(-7),,,アルコバッサ,0.0,8,785.0000000000001,8.09278350515464,1.8412371134020638,33.56701030927835,41.12474226804124,0.4529058116232465
335,335,2019/07/07,高知,晴,7,今夜は七夕!特別,,10,1,1,10.6,4.0,4,山崎雅由,55,ダ1300,重,-10.0,1:26.5,1.0,24.0,4-4-4-4,0.0-39.9,39.8,470(-4),,,カレンヒップスター,2.7,9,998.0,13.131578947368421,1.4302631578947371,38.06578947368421,40.15526315789473,0.5294871794871795
336,336,2019/06/30,高知,雨,3,C3ー6,,10,6,6,97.3,9.0,4.0,西森将司,54,ダ1300,不,-36.0,1:24.4,0.4,23.0,6-6-6-5,0.0-40.2,39.9,445(-2),,,ノーブルジャーニー,4.5,10.0,196.1,3.4403508771929823,1.991228070175439,12.105263157894736,41.62280701754385,0.4223826714801444
337,337,2019/06/30,高知,雨,2,わぬけさま特別,,11,4,4,64.4,9.0,2,岡村卓弥,56,ダ1300,不,-36,1:24.6,0.1,20,5-4-4-3,0.0-39.9,39.7,479(+2),,,ジャンニーナ,10.5,11,274.5,3.191860465116279,1.4709302325581395,29.209302325581394,40.954651162790704,0.5365579302587177
338,338,2019/06/29,高知,雨,3,C3ー3,,10,7,7,80.6,9.0,8,木村直輝,53,ダ1300,不,-28.0,1:25.1,2.1,22.0,3-6-6-7,0.0-39.1,40.2,438(+5),,,ゼロサムゲーム,0.0,12,210.5,2.7697368421052633,1.7473684210526317,17.36842105263158,41.286842105263155,0.4608695652173913
339,339,2019/06/15,高知,雨,4,C3ー3,,11,6,6,30.6,8.0,7,岡村卓弥,54,ダ1400,不,-23,1:31.8,2.0,28,2-2-4-5,0.0-39.3,40.9,461(0),,,エイシンブリス,0.0,1,1180.5,15.532894736842104,1.0736842105263158,52.03947368421053,40.06447368421054,0.5456821026282853
340,340,2019/06/30,高知,雨,3,C3ー6,,10,7,7,20.1,6.0,9,木村直輝,55,ダ1300,不,-36,1:24.7,0.7,19,9-9-9-9,0.0-40.2,39.7,463(+3),,,ノーブルジャーニー,0.0,2,154.0,5.5,1.2428571428571427,36.892857142857146,40.717857142857156,0.6148867313915858
341,341,2019/06/15,高知,雨,3,内田さん退職記念特別,,12,3,3,115.8,11.0,6.0,木村直輝,53,ダ1300,不,-23,1:25.3,2.1,25,7-6-7-7,0.0-39.4,40.5,436(+8),,,グリターテソーロ,0.0,3.0,630.0999999999999,14.65348837209302,1.3767441860465115,38.604651162790695,40.311627906976746,0.5096153846153846
342,342,2019/06/30,高知,雨,3,C3ー6,,10,3,3,9.6,4.0,3,多田羅誠,53,ダ1300,不,-36.0,1:24.3,0.3,24.0,2-2-2-4,0.0-40.2,40.3,468(-2),,,ノーブルジャーニー,6.0,4,306.8999999999999,3.9346153846153835,1.3346153846153836,41.282051282051285,39.63589743589744,0.508301404853129
343,343,2019/06/30,高知,雨,2,わぬけさま特別,,11,7,8,7.8,3.0,3,東川公則,56,ダ1300,不,-36,1:24.6,0.1,20,7-5-5-4,0.0-39.9,39.4,450(-5),,,ジャンニーナ,6.0,5,139.8,4.236363636363636,1.4878787878787878,43.24242424242424,39.55454545454546,0.4325068870523416
344,344,2019/07/06,高知,曇,9,あかつきひな生誕特別,,11,3,3,53.7,9.0,3,岡村卓弥,56,ダ1300,重,-10,1:25.6,0.9,34,7-7-6-5,0.0-40.7,40.3,457(-3),,,リアルファイト,6.0,6,138.1,4.7620689655172415,1.6344827586206898,38.724137931034484,39.99310344827585,0.5454545454545454
345,345,2019/06/29,高知,雨,3,C3ー3,,10,4,4,31.1,8.0,6.0,大澤誠志,56,ダ1300,不,-28.0,1:24.8,1.8,26.0,10-10-9-8,0.0-39.1,38.5,454(+1),,,ゼロサムゲーム,0.0,7.0,157.20000000000002,3.7428571428571433,1.2261904761904763,30.285714285714285,40.01428571428572,0.5989974937343359
346,346,2019/06/30,高知,雨,5,C3ー4,,11,8,11,11.7,6.0,7,東川公則,54,ダ1300,不,-36.0,1:25.0,2.1,16.0,4-8-9-9,0.0-39.9,40.6,485(0),,,マッスルバローズ,0.0,8,1320.6,14.2,1.9881720430107537,47.69892473118279,40.736559139784944,0.35640785781103834
347,347,2019/07/07,高知,晴,12,ファイナルレース,,12,5,5,20.2,8.0,1,上田将司,56.0,ダ1300,重,-10,1:26.1,-0.4,28,12-12-12-5,0.0-41.6,39.2,526(+2),,,(ローブトウショウ),30.0,9,456.9,6.092,1.646666666666667,34.52,39.37333333333333,0.45018450184501846
348,348,2019/06/30,高知,雨,2,わぬけさま特別,,11,7,9,28.7,5.0,5,大澤誠志,54,ダ1300,不,-36.0,1:25.3,0.8,12.0,10-10-8-7,0.0-39.9,39.4,430(+2),,,ジャンニーナ,3.0,10,135.5,2.2966101694915255,1.2135593220338985,22.47457627118644,40.08305084745763,0.5981818181818181
349,349,2019/06/30,高知,雨,5,C3ー4,,11,4,4,23.8,8.0,6.0,大澤誠志,54,ダ1300,不,-36.0,1:24.8,1.9,18.0,7-5-5-6,0.0-39.9,41.2,458(0),,,マッスルバローズ,0.0,11.0,135.9,3.3975,1.7300000000000004,24.575,41.00250000000001,0.4691358024691358
350,350,2019/06/29,高知,雨,3,C3ー3,,10,5,5,25.3,6.0,5,西川敏弘,56,ダ1300,不,-28.0,1:24.1,1.1,35.0,7-7-5-5,0.0-39.1,39.3,442(+4),,,ゼロサムゲーム,3.0,12,179.90000000000003,2.998333333333334,1.7916666666666672,18.583333333333332,41.30166666666665,0.45918367346938777
351,351,2019/03/12,高知,晴,8,杉本さん御出産祝特別,,8,7,7,34.7,8.0,6.0,林謙佑,56,ダ1400,不,-7.0,1:32.9,1.3,32.0,5-6-5-6,0.0-40.6,41.3,466(-6),,,グランシャリオ,0.0,1.0,403.0,7.60377358490566,1.4226415094339622,34.094339622641506,40.932075471698106,0.5159474671669794
352,352,2019/03/12,高知,晴,4,C1ー6,,10,2,2,100.5,9.0,10,郷間勇太,56,ダ1400,不,-7.0,1:35.4,3.0,4.0,9-9-10-10,0.0-39.3,41.3,481(-2),,,レッドリュンヌ,0.0,2,309.3,2.863888888888889,1.8120370370370364,30.796296296296298,40.861111111111114,0.4287011807447775
353,353,2019/03/05,高知,晴,3,一絃琴特別,,11,1,1,19.3,8.0,4,上田将司,56,ダ1400,不,2.0,1:34.4,1.5,24.0,6-6-7-4,0.0-40.9,41.4,557(-1),,,セファイド,7.5,3,907.5000000000001,8.402777777777779,0.9351851851851852,39.824074074074076,40.74351851851851,0.6473429951690821
354,354,2019/03/05,高知,晴,10,ファイナルレース,,12,7,10,8.1,4.0,10,宮川実,56,ダ1400,不,2.0,1:35.2,2.1,15.0,6-6-5-10,0.0-40.8,42.3,497(-3),,,アサクサチャンス,0.0,4,1027.5,57.083333333333336,1.4777777777777776,52.666666666666664,39.638888888888886,0.555
355,355,2019/03/12,高知,晴,5,C1ー5,,10,2,2,73.3,10.0,7,上田将司,54,ダ1400,不,-7.0,1:34.4,2.5,15.0,4-5-6-6,0.0-40.0,41.9,436(0),,,エスケイアタック,0.0,5,1334.1999999999998,20.21515151515151,1.4212121212121205,44.18181818181818,39.69848484848484,0.47353361945636624
356,356,2019/03/12,高知,晴,4,C1ー6,,10,4,4,107.3,10.0,9,別府真衣,53,ダ1400,不,-7.0,1:34.7,2.3,12.0,10-10-9-9,0.0-39.3,40.7,480(+1),,,レッドリュンヌ,0.0,6,2621.9,24.276851851851852,1.3379629629629628,45.407407407407405,39.472222222222214,0.5013032145960035
